Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
SeqMap/primitive/86,0.4268894970882684,0.42640172492247075,0.4278061568038538,8.9146147433196e-4,3.925641067326069e-5,1.0811321663666707e-3
SeqMap/bst/1,8.386492368227875e-4,8.381485900688323e-4,8.393492456842003e-4,1.9077973045595095e-6,1.4767923155045423e-6,2.627997167958749e-6
SeqMap/bst/9,1.3298337872377532e-2,1.3268940819104118e-2,1.3359335750870229e-2,1.0940927760903335e-4,6.371721071586837e-5,1.8992088680111832e-4
SeqMap/bst/18,2.6901259695702062e-2,2.685477363996131e-2,2.7027577075417683e-2,1.4643459829856905e-4,5.8063568111999355e-5,2.541316559290799e-4
SeqMap/bst/26,4.050159612354758e-2,4.0218374551609405e-2,4.1523705740581354e-2,8.98261634776425e-4,1.311530306733824e-4,1.720280280827188e-3
SeqMap/bst/35,5.301373164703814e-2,5.259997110814858e-2,5.415004360827486e-2,1.0967816491856451e-3,6.177708916361578e-5,1.8585933815710367e-3
SeqMap/bst/44,6.475349954416418e-2,6.460985169460953e-2,6.520165667679662e-2,3.925222254222e-4,1.5495986817530905e-4,6.423812283322544e-4
SeqMap/bst/53,7.893741173096859e-2,7.875638219261807e-2,7.923382131663698e-2,3.8909524790872203e-4,1.1454910251934564e-4,5.082243013578957e-4
SeqMap/bst/61,8.900190409723788e-2,8.79448283108927e-2,9.019665446805043e-2,2.002352739436874e-3,1.516484748932583e-3,2.4429666191785205e-3
SeqMap/bst/70,0.10063193527615351,0.10025778370663012,0.10173362071315448,1.08015675264986e-3,4.720775976997855e-5,1.7193177165066324e-3
SeqMap/bst/79,0.11346038201674154,0.11334336161075736,0.11360813715811154,2.0970326070860203e-4,1.5691872753428068e-4,2.6083861825179676e-4
SeqSeq/xmonad/1,3.143936883353832e-3,3.128674442765955e-3,3.2070091192430506e-3,8.48526498434832e-5,2.0063799394891822e-5,1.8924480658695958e-4
SeqSeq/xmonad/13,3.790009013378439e-2,3.755283845109206e-2,3.836779713911551e-2,8.303778835452e-4,5.439270688356113e-4,1.3099186483484764e-3
SeqSeq/xmonad/26,7.45660609555321e-2,7.42144682943005e-2,7.590661860679176e-2,1.06569800341689e-3,8.396810962487105e-5,1.8577431501792631e-3
SeqSeq/xmonad/40,0.11689175371623908,0.11647919291863218,0.11807863154293348,1.049033027918217e-3,1.3448397285695636e-4,1.5969124667694267e-3
SeqSeq/xmonad/53,0.15740035644599368,0.15672836463809722,0.1596616829213287,1.5803642920755407e-3,1.5306833331737426e-4,2.334789933112212e-3
SeqSeq/xmonad/66,0.19360563551955337,0.19333621676907772,0.19407347232724229,4.597843704100258e-4,2.767966665720684e-4,6.01474455847905e-4
SeqSeq/xmonad/79,0.22275758346077054,0.22245574028800344,0.22307159187686113,4.2744813729412114e-4,3.1497923711408933e-4,5.554101269890931e-4
SeqSeq/xmonad/93,0.28391895472072065,0.2813748622313142,0.2867548899818212,3.4497903396981645e-3,2.8154533693942503e-3,4.061397514918514e-3
SeqSeq/xmonad/106,0.3219353255225966,0.3217507767677307,0.3220194227124254,1.5610690910394006e-4,1.743265742853859e-5,2.2490569997114855e-4
SeqSeq/xmonad/119,0.343848599101572,0.3319841251941398,0.3640104605583474,1.9263613483177948e-2,3.562966137517453e-3,2.4653884458243347e-2
SeqSeq/primitive/1,5.5786266162859794e-3,5.461467167566094e-3,5.753420489106178e-3,4.2457090917904144e-4,3.1449250027732286e-4,5.879422970910116e-4
SeqSeq/primitive/10,5.6983178264293805e-2,5.6445621061128735e-2,5.7740962083154455e-2,1.161403122788242e-3,9.695315560876935e-4,1.578675338283669e-3
SeqSeq/primitive/19,9.650496733259915e-2,9.596081538252349e-2,9.817059855494234e-2,1.5531657063890078e-3,1.0484830775683851e-4,2.493763901139998e-3
SeqSeq/primitive/29,0.1604829427900211,0.15919294113888832,0.16167973261770038,1.8750752854301276e-3,1.4616148890186022e-3,2.230040169588414e-3
SeqSeq/primitive/38,0.19719964302817564,0.1956944046024647,0.20124122663918467,3.258589890763849e-3,3.6844702910893016e-4,4.561816940088828e-3
SeqSeq/primitive/48,0.26349667174741626,0.2565006327815354,0.2771929762512445,1.4754334401886726e-2,3.028668744001345e-4,1.8462860902398286e-2
SeqSeq/primitive/57,0.2969178419994811,0.29591526966542003,0.2997664311900735,2.1360068096450283e-3,3.9632810065946995e-5,2.6786301669803544e-3
SeqSeq/primitive/67,0.32721288494765755,0.32696872126311066,0.327436981908977,3.014143517357036e-4,1.8390202267476354e-4,4.262859057122163e-4
SeqSeq/primitive/76,0.3871970418064545,0.37171204326053464,0.4107178000267595,2.2312725479619034e-2,5.955712559322507e-3,2.8884007816869388e-2
SeqSeq/primitive/86,0.41237023659050465,0.41225524665787816,0.4124692874029279,1.1812691114586493e-4,8.18650089553093e-5,1.426548608742867e-4
SeqSeq/bst/1,8.559503451620868e-4,8.552942163708746e-4,8.56755387501884e-4,2.585652133451954e-6,2.0962192256257275e-6,3.2669987089845286e-6
SeqSeq/bst/9,1.2795629297872889e-2,1.277871105338157e-2,1.2827481730687196e-2,5.802433689117042e-5,3.816274045132996e-5,9.495088166998335e-5
SeqSeq/bst/18,2.6110714798467417e-2,2.60550473516608e-2,2.6215243971268412e-2,1.5824572765969538e-4,6.409952674571029e-5,2.334355665476577e-4
SeqSeq/bst/26,3.996177136482104e-2,3.8987435071049105e-2,4.094206385554351e-2,2.0992524856000222e-3,1.7617889577438335e-3,2.389808786560275e-3
SeqSeq/bst/35,5.037914273092807e-2,5.013793034398698e-2,5.123983745057232e-2,7.08876149886685e-4,1.1764258365351034e-4,1.2305709122286924e-3
SeqSeq/bst/44,6.375390052108733e-2,6.2389462370903224e-2,6.544281374705112e-2,2.8068469975043235e-3,2.042094800893184e-3,3.483747301097457e-3
SeqSeq/bst/53,7.821838422101877e-2,7.653479340641449e-2,8.076253643968985e-2,3.836198287631459e-3,2.231037750296591e-3,4.3853080459038555e-3
SeqSeq/bst/61,8.672940096721822e-2,8.657798532034375e-2,8.714972830067078e-2,4.289254372791445e-4,6.147494850648402e-5,7.087101377556171e-4
SeqSeq/bst/70,0.10104627358383043,0.10007621229094875,0.10218459837811274,1.7515660328411746e-3,1.5382745638619652e-3,2.0544202922868487e-3
SeqSeq/bst/79,0.11167091136227274,0.11121861120114945,0.11294631894755487,1.190350844487878e-3,9.085287536915259e-5,1.8093582137517232e-3
